"","source","X","LF_Number","LF_Name","total_count","HPDG_total_prop","HPDG_total_count","VH_total_prop","VH_total_count","H_total_prop","H_total_count","M_total_prop","M_total_count","L_total_prop","L_total_count","VL_total_prop","VL_total_count","LPDG_total_prop","LPDG_total_count"
"175","3",39,20,"LF20: Mortality or fitness reduction due to redd overspawn",6,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"176","3",40,32,"LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity",6,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"177","3",41,34,"LF34: Mortality or fitness reduction due to competition from invasive species",6,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"178","3",42,42,"LF42: Mortality or fitness reduction due to unfavourable water temperatures",6,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"179","3",43,47,"LF47: Mortality or fitness reduction due to elevated predation",6,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"180","3",44,48,"LF48: Mortality or fitness reduction due to predation by invasive species",6,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"181","3",45,53,"LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",6,0,0,0,0,0,0,0,0,0,0,1,6,0,0
"182","3",46,12,"LF12: Mortality or fitness reduction as a result of low dissolved oxygen",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"183","3",47,13,"LF13: Mortality or fitness reduction as a result of poor pH levels",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"184","3",48,14,"LF14: Mortality or fitness reduction as a result of changes to salinity",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"185","3",49,15,"LF15: Mortality or fitness reduction due to deleterious substances",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"186","3",50,26,"LF26: Mortality or fitness reduction due to unfavourable water temperatures",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"187","3",51,27,"LF27: Mortality or fitness reduction as a result of low dissolved oxygen",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"188","3",52,28,"LF28: Mortality or fitness reduction as a result of poor pH levels",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"189","3",53,29,"LF29: Mortality or fitness reduction due to deleterious substances",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"190","3",54,30,"LF30: Mortality or fitness reduction as a result of elevated predation",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"191","3",55,31,"LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"192","3",56,33,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"193","3",57,43,"LF43: Mortality or fitness reduction as a result of low dissolved oxygen",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"194","3",58,44,"LF44: Mortality or fitness reduction as a result of poor pH levels",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"195","3",59,45,"LF45: Mortality or fitness reduction as a result of deleterious substances",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"196","3",60,46,"LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"197","3",61,49,"LF49: Mortality or fitness reduction due to inter- and intra-specific competition",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"198","3",62,52,"LF52: Mortality or fitness reduction as a result of lack of access to appropriate food",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"199","3",63,60,"LF60: Mortality or fitness reduction due to competition with hatchery fish",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"200","3",64,62,"LF62: Mortality or fitness reduction as a result of low dissolved oxygen",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"201","3",65,63,"LF63: Mortality or fitness reduction as a result of poor pH levels",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"202","3",66,64,"LF64: Mortality or fitness reduction due to increases in salinity",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"203","3",67,65,"LF65: Mortality or fitness reduction due to deleterious substances",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"204","3",68,66,"LF66: Mortality or fitness reduction due to ingestion of microplastics",6,0,0,0,0,0,0,0,0,0,0,0,0,1,6
"205","4",1,39,"LF39: Mortality or fitness reduction from stranding in rearing habitat",2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
"206","4",2,58,"LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat",2,0.5,1,0,0,0,0,0.5,1,0,0,0,0,0,0
"207","4",3,59,"LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat",2,0.5,1,0,0,0,0,0.5,1,0,0,0,0,0,0
"208","4",4,68,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",2,0.5,1,0,0,0,0,0.5,1,0,0,0,0,0,0
"209","4",5,19,"LF19: Mortality or fitness reduction due to early alevin emergence",2,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,1
"210","4",6,25,"LF25: Mortality or fitness reduction due to lower quality spawning gravel",2,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,1
"211","4",7,22,"LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour",2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"212","4",8,67,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",2,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"213","4",9,6,"LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity)",2,0,0,0.5,1,0,0,0,0,0,0,0.5,1,0,0
"214","4",10,21,"LF21: Mortality or fitness reduction due to dewatered redds at low flows",2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"215","4",11,36,"LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat",2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"216","4",12,37,"LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat",2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"217","4",13,38,"LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat",2,0,0,0,0,0,0,1,2,0,0,0,0,0,0
"218","4",14,1,"LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species",2,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0
"219","4",15,50,"LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity",2,0,0,0,0,0,0,0.5,1,0,0,0.5,1,0,0
"220","4",16,40,"LF40: Mortality or fitness reduction due to frequent and higher peak flows causing flushing",2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"221","4",17,5,"LF5: Mortality or fitness reduction due to competition with invasive species",2,0,0,0,0,0,0,0,0,0.5,1,0.5,1,0,0
"222","4",18,9,"LF9: Mortality or fitness reduction due to fishing",2,0,0,0,0,0,0,0,0,0.5,1,0.5,1,0,0
"223","4",19,10,"LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates",2,0,0,0,0,0,0,0,0,0.5,1,0.5,1,0,0
"224","4",20,53,"LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",2,0,0,0,0,0,0,0,0,0.5,1,0.5,1,0,0
"225","4",21,56,"LF56: Mortality or fitness reduction due to reduction in quality channel habitat",2,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1
"226","4",22,57,"LF57: Mortality or fitness reduction due to reduction in quantity channel habitat",2,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1
"227","4",23,65,"LF65: Mortality or fitness reduction due to deleterious substances",2,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,1
"228","4",24,2,"LF2:  Mortality or fitness reduction increased exposure to terrestrial predation",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"229","4",25,3,"LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing)",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"230","4",26,7,"LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"231","4",27,8,"LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"232","4",28,11,"LF11: Mortality or fitness reduction due to unfavourable water temperatures",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"233","4",29,16,"LF16: Mortality due to elevated levels of predation of eggs and alevin",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"234","4",30,17,"LF17: Mortality or fitness reduction due to predation by or presence of invasive species",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"235","4",31,18,"LF18: Mortality due to redd disturbance by humans",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"236","4",32,20,"LF20: Mortality or fitness reduction due to redd overspawn",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"237","4",33,32,"LF32: Mortality or fitness reduction as a result of stress due to anthropogenic activity",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"238","4",34,33,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"239","4",35,34,"LF34: Mortality or fitness reduction due to competition from invasive species",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"240","4",36,41,"LF41: Mortality or fitness reduction as a result of competition with hatchery fry",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"241","4",37,42,"LF42: Mortality or fitness reduction due to unfavourable water temperatures",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"242","4",38,47,"LF47: Mortality or fitness reduction due to elevated predation",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"243","4",39,48,"LF48: Mortality or fitness reduction due to predation by invasive species",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"244","4",40,51,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"245","4",41,61,"LF61: Mortality or fitness reduction due to unfavourable water temperatures",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"246","4",42,69,"LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"247","4",43,70,"LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow",2,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"248","4",44,54,"LF54: Mortality or fitness reduction due to reduction in quality of beach habitat",2,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,1
"249","4",45,55,"LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss",2,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,1
"250","4",46,4,"LF4: Mortality or fitness reduction as a result of disease, parasites, or pathogens",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"251","4",47,12,"LF12: Mortality or fitness reduction as a result of low dissolved oxygen",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"252","4",48,13,"LF13: Mortality or fitness reduction as a result of poor pH levels",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"253","4",49,14,"LF14: Mortality or fitness reduction as a result of changes to salinity",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"254","4",50,15,"LF15: Mortality or fitness reduction due to deleterious substances",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"255","4",51,26,"LF26: Mortality or fitness reduction due to unfavourable water temperatures",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"256","4",52,27,"LF27: Mortality or fitness reduction as a result of low dissolved oxygen",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"257","4",53,28,"LF28: Mortality or fitness reduction as a result of poor pH levels",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"258","4",54,29,"LF29: Mortality or fitness reduction due to deleterious substances",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"259","4",55,30,"LF30: Mortality or fitness reduction as a result of elevated predation",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"260","4",56,31,"LF31: Mortality or fitness reduction due to elevated predation as a result of enhancement of predatory fish species",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"261","4",57,35,"LF35: Mortality or fitness reduction as a result of lack of access to appropriate food",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"262","4",58,43,"LF43: Mortality or fitness reduction as a result of low dissolved oxygen",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"263","4",59,44,"LF44: Mortality or fitness reduction as a result of poor pH levels",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"264","4",60,45,"LF45: Mortality or fitness reduction as a result of deleterious substances",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"265","4",61,46,"LF46: Mortality or fitness reduction due to ingestion of microplastics in lake environments",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"266","4",62,49,"LF49: Mortality or fitness reduction due to inter- and intra-specific competition",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"267","4",63,52,"LF52: Mortality or fitness reduction as a result of lack of access to appropriate food",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"268","4",64,60,"LF60: Mortality or fitness reduction due to competition with hatchery fish",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"269","4",65,62,"LF62: Mortality or fitness reduction as a result of low dissolved oxygen",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"270","4",66,63,"LF63: Mortality or fitness reduction as a result of poor pH levels",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"271","4",67,64,"LF64: Mortality or fitness reduction due to increases in salinity",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"272","4",68,66,"LF66: Mortality or fitness reduction due to ingestion of microplastics",2,0,0,0,0,0,0,0,0,0,0,0,0,1,2
"273","5",1,26,"LF26: Mortality or fitness reduction due to unfavourable water temperatures",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"274","5",2,42,"LF42: Mortality or fitness reduction due to unfavourable water temperatures",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"275","5",3,43,"LF43: Mortality or fitness reduction as a result of low dissolved oxygen",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"276","5",4,44,"LF44: Mortality or fitness reduction as a result of poor pH levels",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"277","5",5,45,"LF45: Mortality or fitness reduction as a result of deleterious substances",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"278","5",6,49,"LF49: Mortality or fitness reduction due to inter- and intra-specific competition",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"279","5",7,51,"LF51: Mortality or fitness reduction as a result of disease, parasites, or pathogens",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"280","5",8,60,"LF60: Mortality or fitness reduction due to competition with hatchery fish",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"281","5",9,63,"LF63: Mortality or fitness reduction as a result of poor pH levels",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"282","5",10,64,"LF64: Mortality or fitness reduction due to increases in salinity",4,1,4,0,0,0,0,0,0,0,0,0,0,0,0
"283","5",11,61,"LF61: Mortality or fitness reduction due to unfavourable water temperatures",4,0.75,3,0.25,1,0,0,0,0,0,0,0,0,0,0
"284","5",12,56,"LF56: Mortality or fitness reduction due to reduction in quality channel habitat",4,0.75,3,0,0,0.25,1,0,0,0,0,0,0,0,0
"285","5",13,58,"LF58: Mortality or fitness reduction due to reduction in quality of vegetation habitat",4,0.75,3,0,0,0.25,1,0,0,0,0,0,0,0,0
"286","5",14,62,"LF62: Mortality or fitness reduction as a result of low dissolved oxygen",4,0.75,3,0,0,0.25,1,0,0,0,0,0,0,0,0
"287","5",15,22,"LF22: Mortality or fitness reduction resulting from frequent and higher peak flows causing redd scour",4,0.75,3,0,0,0,0,0.25,1,0,0,0,0,0,0
"288","5",16,33,"LF33: Mortality or fitness reduction as a result of disease, parasites, or pathogens",4,0.75,3,0,0,0,0,0.25,1,0,0,0,0,0,0
"289","5",17,19,"LF19: Mortality or fitness reduction due to early alevin emergence",4,0.75,3,0,0,0,0,0,0,0.25,1,0,0,0,0
"290","5",18,35,"LF35: Mortality or fitness reduction as a result of lack of access to appropriate food",4,0.75,3,0,0,0,0,0,0,0.25,1,0,0,0,0
"291","5",19,52,"LF52: Mortality or fitness reduction as a result of lack of access to appropriate food",4,0.75,3,0,0,0,0,0,0,0.25,1,0,0,0,0
"292","5",20,10,"LF10: Mortality or fitness reduction of wild fish due to competition with hatchery fish or aquaculture escapees for spawning locations or mates",4,0.75,3,0,0,0,0,0,0,0,0,0.25,1,0,0
"293","5",21,41,"LF41: Mortality or fitness reduction as a result of competition with hatchery fry",4,0.75,3,0,0,0,0,0,0,0,0,0.25,1,0,0
"294","5",22,53,"LF53: Mortality or fitness reduction due to increased frequency and magnitude of algal blooms",4,0.75,3,0,0,0,0,0,0,0,0,0.25,1,0,0
"295","5",23,54,"LF54: Mortality or fitness reduction due to reduction in quality of beach habitat",4,0.75,3,0,0,0,0,0,0,0,0,0.25,1,0,0
"296","5",24,55,"LF55: Mortality or fitness reduction due to loss in quantity of beach habitat loss",4,0.75,3,0,0,0,0,0,0,0,0,0.25,1,0,0
"297","5",25,27,"LF27: Mortality or fitness reduction as a result of low dissolved oxygen",4,0.75,3,0,0,0,0,0,0,0,0,0,0,0.25,1
"298","5",26,28,"LF28: Mortality or fitness reduction as a result of poor pH levels",4,0.75,3,0,0,0,0,0,0,0,0,0,0,0.25,1
"299","5",27,59,"LF59: Mortality or fitness reduction due to reduction in quantity of vegetation habitat",4,0.5,2,0.25,1,0.25,1,0,0,0,0,0,0,0,0
"300","5",28,57,"LF57: Mortality or fitness reduction due to reduction in quantity channel habitat",4,0.5,2,0,0,0.5,2,0,0,0,0,0,0,0,0
"301","5",29,11,"LF11: Mortality or fitness reduction due to unfavourable water temperatures",4,0.25,1,0.25,1,0.5,2,0,0,0,0,0,0,0,0
"302","5",30,67,"LF67: Mortality or fitness reduction due changes in biological characteristics such as fecundity, maturation rate, sex ratios, size at age, etc",4,0.25,1,0.25,1,0.25,1,0,0,0,0,0,0,0.25,1
"303","5",31,25,"LF25: Mortality or fitness reduction due to lower quality spawning gravel",4,0.25,1,0,0,0.25,1,0,0,0.5,2,0,0,0,0
"304","5",32,20,"LF20: Mortality or fitness reduction due to redd overspawn",4,0.25,1,0,0,0,0,0.25,1,0,0,0.5,2,0,0
"305","5",33,2,"LF2:  Mortality or fitness reduction increased exposure to terrestrial predation",4,0.25,1,0,0,0,0,0,0,0.25,1,0,0,0.5,2
"306","5",34,66,"LF66: Mortality or fitness reduction due to ingestion of microplastics",4,0.25,1,0,0,0,0,0,0,0,0,0,0,0.75,3
"307","5",35,69,"LF69: Mortality or fitness reduction as a result of rearing in a hatchery environment leading to maladaptation to the wild environment. This is measured in a reduction in PNI.",4,0,0,0.75,3,0,0,0.25,1,0,0,0,0,0,0
"308","5",36,36,"LF36: Mortality or fitness reduction as a result of decreased quality of rearing habitat",4,0,0,0.5,2,0.5,2,0,0,0,0,0,0,0,0
"309","5",37,7,"LF7: Pre-spawn mortality or fitness reduction due to poor quality of spawning habitat",4,0,0,0.5,2,0,0,0.25,1,0,0,0,0,0.25,1
"310","5",38,68,"LF68: Mortality or fitness reduction due to a reduction in natural (wild) genetic influence. This is measured by the stray rate (pHOSstray) into the system, or by the frequency and magnitude of direct transplanting.",4,0,0,0.5,2,0,0,0,0,0.25,1,0.25,1,0,0
"311","5",39,37,"LF37: Mortality or fitness reduction as a result of decreased quantity of rearing habitat",4,0,0,0.25,1,0.5,2,0.25,1,0,0,0,0,0,0
"312","5",40,9,"LF9: Mortality or fitness reduction due to fishing",4,0,0,0.25,1,0.5,2,0,0,0,0,0.25,1,0,0
"313","5",41,38,"LF38: Mortality or fitness reduction as a result of decreased access to or quality of floodplain habitat",4,0,0,0.25,1,0.25,1,0.25,1,0.25,1,0,0,0,0
"314","5",42,6,"LF6: Limited or delayed access due to physical migration barriers and/or lack of safe migration routes (including lack of cover and complexity)",4,0,0,0.25,1,0.25,1,0.25,1,0,0,0,0,0.25,1
"315","5",43,8,"LF8: Pre-spawn mortality or fitness reduction due to reduced quantity of spawning habitat",4,0,0,0.25,1,0,0,0.25,1,0.25,1,0.25,1,0,0
"316","5",44,3,"LF3: Mortality or fitness reduction as a result of stress due to anthropogenic activity (non fishing)",4,0,0,0.25,1,0,0,0.25,1,0,0,0.5,2,0,0
"317","5",45,50,"LF50: Mortality or fitness reduction as a result of stress due to anthropogenic activity",4,0,0,0,0,0.75,3,0,0,0,0,0.25,1,0,0
"318","5",46,1,"LF1: Mortality or fitness reduction due to predation from pinnipeds or other aquatic species",4,0,0,0,0,0.25,1,0.25,1,0,0,0.25,1,0.25,1
"319","5",47,34,"LF34: Mortality or fitness reduction due to competition from invasive species",4,0,0,0,0,0.25,1,0,0,0,0,0.75,3,0,0
"320","5",48,70,"LF70: Mortality or fitness reduction due to negative effects of small population size - including inbreeding depression and gene flow",4,0,0,0,0,0,0,0.5,2,0.25,1,0.25,1,0,0
